,sqft,url,price,locality,postalCode,Type,Year built,Heating,Cooling,Parking,Price/sqft,beds,baths,timeOnZillow,views,saves,zestimate,rentalZestimate,ele_rating,ele_dist,mid_rating,mid_dist,high_rating,high_dist,original_city
791,11900,https://www.zillow.com/homedetails/1535-Blue-Jay-Way-Los-Angeles-CA-90069/20799742_zpid/,29000000.0,Los Angeles,90069,Single Family,2019,Forced air,Central,0,2437,5.0,7,3.0,1763,52,3363374,31872,9,0.7,2,3.2,7,2.0,los-angeles-ca
793,4965,https://www.zillow.com/homedetails/955-Hartzell-St-Pacific-Palisades-CA-90272/20545846_zpid/,4999000.0,Pacific Palisades,90272,Single Family,2020,Forced air,Central,0,1007,6.0,8,3.0,1395,98,4978540,6500,10,0.4,7,1.6,8,0.7,los-angeles-ca
795,972,https://www.zillow.com/homedetails/244-S-Avenue-24-Los-Angeles-CA-90031/20636198_zpid/,450000.0,Los Angeles,90031,Single Family,1898,Wall,None,0,463,2.0,1,40.0,13616,573,543306,2625,3,0.3,5,1.0,4,1.9,los-angeles-ca
796,2835,https://www.zillow.com/homedetails/901-Teakwood-Rd-Los-Angeles-CA-90049/20546815_zpid/,2595000.0,Los Angeles,90049,Single Family,1962,"Forced air, Gas",Central,0,915,4.0,3,4.0,2029,59,3218292,9000,10,0.4,7,1.2,8,2.9,los-angeles-ca
797,1581,https://www.zillow.com/homedetails/120-Cancion-Way-Los-Angeles-CA-90033/2106606702_zpid/,639000.0,Los Angeles,90033,Single Family,2005,"None, Forced air",Central,0,404,4.0,3,1.0,801,68,709001,2900,3,0.1,2,1.0,8,2.9,los-angeles-ca
798,2084,https://www.zillow.com/homedetails/5002-Greenbush-Ave-Sherman-Oaks-CA-91423/20022030_zpid/,1298800.0,Sherman Oaks,91423,Single Family,1940,"Forced air, Gas",Central,0,623,3.0,3,1.0,374,19,1197503,4750,7,0.6,6,0.2,5,1.2,los-angeles-ca
799,12500,https://www.zillow.com/homedetails/1300-Beverly-Estates-Dr-Beverly-Hills-CA-90210/135435466_zpid/,37950000.0,Beverly Hills,90210,Single Family,2019,Forced air,Central,0,3036,5.0,9,348.0,19563,715,31380673,4500,10,1.7,5,2.7,6,3.8,los-angeles-ca
800,1707,https://www.zillow.com/homedetails/3109-Hillglenn-Rd-Dallas-TX-75228/26845800_zpid/,235000.0,Dallas,75228,Single Family,1955,Forced air,Wall,0,138,3,2.0,1.0,184,23,183956,1492,4,0.6,4,2.0,4,1.2,dallas-tx
801,8514,https://www.zillow.com/homedetails/6012-Oakcrest-Rd-Dallas-TX-75248/26889217_zpid/,1750000.0,Dallas,75248,Single Family,1984,"Forced air, Gas",Central,0,206,5,8.0,5.0,2211,86,1552719,12000,7,0.7,7,1.7,7,2.7,dallas-tx
802,1627,https://www.zillow.com/homedetails/9923-Harwell-Dr-Dallas-TX-75220/26810244_zpid/,360000.0,Dallas,75220,Single Family,1957,"Forced air, Gas",Central,0,221,3,2.0,2.0,710,92,369697,2208,5,0.1,3,0.6,3,1.3,dallas-tx
803,1940,https://www.zillow.com/homedetails/3306-Kinkaid-Dr-Dallas-TX-75220/26810239_zpid/,339900.0,Dallas,75220,Single Family,1958,"Forced air, Electric",Central,0,175,3,2.0,1.0,427,41,347478,2200,5,0.1,3,0.6,3,1.4,dallas-tx
804,2111,https://www.zillow.com/homedetails/2008-Essex-Ave-Dallas-TX-75203/26768245_zpid/,195000.0,Dallas,75203,Single Family,1964,"Forced air, Gas",Central,0,92,3,2.0,2.0,934,94,225486,1810,5,1.0,2,0.8,2,0.9,dallas-tx
805,2184,https://www.zillow.com/homedetails/130-S-Cisco-St-Dallas-TX-75226/248831494_zpid/,499000.0,Dallas,75226,Single Family,2018,Forced air,Central,0,228,3,4.0,152.0,8001,549,487258,3253,4,0.4,5,1.7,1,2.2,dallas-tx
806,15402,https://www.zillow.com/homedetails/5031-Deloache-Ave-Dallas-TX-75220/26759549_zpid/,9950000.0,Dallas,75220,Single Family,2005,"Forced air, Gas",Central,0,646,6,11.0,118.0,12522,373,9176037,63861,9,1.3,3,1.8,3,1.6,dallas-tx
807,1518,https://www.zillow.com/homedetails/570-Hambrick-Rd-Dallas-TX-75218/26787040_zpid/,349500.0,Dallas,75218,Single Family,1951,"Forced air, Gas",Central,0,230,3,2.0,3.0,994,40,395981,2225,7,0.3,5,0.2,4,2.3,dallas-tx
808,924,https://www.zillow.com/homedetails/3262-Kristen-Dr-Dallas-TX-75216/26765651_zpid/,179777.0,Dallas,75216,Single Family,1955,Forced air,Wall,0,195,3,1.0,6.0,2187,138,179777,1250,2,0.7,3,1.3,2,3.3,dallas-tx
809,2072,https://www.zillow.com/homedetails/1413-Coltview-Pl-Dallas-TX-75253/2077712161_zpid/,240000.0,Dallas,75253,Single Family,2019,Forced air,Central,0,116,4,3.0,8.0,2964,140,236529,1250,2,0.7,3,1.3,2,3.3,dallas-tx
810,1500,https://www.zillow.com/homedetails/3133-San-Lucas-Ave-Dallas-TX-75228/26842451_zpid/,237500.0,Dallas,75228,Single Family,1954,"Forced air, Gas",Central,0,158,3,2.0,2.0,689,79,222790,1650,5,0.2,4,2.0,4,1.2,dallas-tx
811,2608,https://www.zillow.com/homedetails/1635-W-Red-Bird-Ln-Dallas-TX-75232/26825596_zpid/,239900.0,Dallas,75232,Single Family,1964,Forced air,Central,0,92,4,3.0,3.0,1188,54,256026,1650,4,0.6,2,0.4,3,1.5,dallas-tx
812,1445,https://www.zillow.com/homedetails/1135-S-Montreal-Ave-Dallas-TX-75208/26718899_zpid/,320000.0,Dallas,75208,Single Family,1948,Forced air,Central,0,221,3,2.0,1.0,526,67,302194,1775,7,0.9,3,1.1,3,3.6,dallas-tx
814,7602,https://www.zillow.com/homedetails/4905-Radbrook-Pl-Dallas-TX-75220/26759600_zpid/,3300000.0,Dallas,75220,Single Family,1984,"Forced air, Gas",Central,0,434,4,6.0,1.0,540,8,2839866,17828,9,1.3,3,1.6,3,1.4,dallas-tx
815,1529,https://www.zillow.com/homedetails/1911-Castaway-Dr-Grand-Prairie-TX-75051/96500658_zpid/,235000.0,Grand Prairie,75051,Single Family,2011,Forced air,Central,0,154,3,2.0,1.0,300,19,233781,1699,1,3.5,4,1.6,6,0.8,dallas-tx
816,2727,https://www.zillow.com/homedetails/5629-Meadowcreek-Dr-Dallas-TX-75248/26872187_zpid/,660000.0,Dallas,75248,Single Family,1972,"Forced air, Gas",Central,0,242,5,3.0,1.0,335,12,696031,4136,7,0.3,7,1.0,5,1.8,dallas-tx
817,2626,https://www.zillow.com/homedetails/4103-Kentshire-Ln-Dallas-TX-75287/26608981_zpid/,450000.0,Dallas,75287,Single Family,1985,"Forced air, Gas",Central,0,171,4,3.0,4.0,1572,170,418611,2475,7,0.6,6,4.4,6,2.1,dallas-tx
818,1774,https://www.zillow.com/homedetails/7204-Hardwood-Trl-Dallas-TX-75249/26892120_zpid/,215000.0,Dallas,75249,Single Family,1976,Forced air,Central,0,121,3,2.0,1.0,291,18,175138,1550,2,0.1,2,1.0,3,1.8,dallas-tx
819,1445,https://www.zillow.com/homedetails/7827-Buford-Dr-Dallas-TX-75241/67957196_zpid/,170000.0,Dallas,75241,Single Family,2003,Forced air,Central,0,118,3,2.0,2.0,1142,108,177292,1600,5,1.6,3,3.5,2,3.0,dallas-tx
820,1643,https://www.zillow.com/homedetails/211-N-Waverly-Dr-Dallas-TX-75208/26710354_zpid/,349000.0,Dallas,75208,Single Family,1922,"Forced air, Gas",Central,0,212,3,2.0,1.0,511,70,334481,2100,8,0.7,6,1.5,4,0.3,dallas-tx
821,3443,https://www.zillow.com/homedetails/930-Valencia-St-Dallas-TX-75223/26696173_zpid/,989000.0,Dallas,75223,Single Family,1931,"Forced air, Gas",Central,0,287,5,4.0,2.0,618,53,989006,2800,10,1.5,6,0.6,5,0.6,dallas-tx
822,1615,https://www.zillow.com/homedetails/13144-Red-Fern-Ln-Dallas-TX-75240/26851628_zpid/,240000.0,Dallas,75240,Single Family,1965,"Forced air, Gas",Central,0,149,3,2.0,1.0,456,54,213799,1825,4,0.4,7,2.1,7,1.7,dallas-tx
823,3939,https://www.zillow.com/homedetails/17819-Misty-Grove-Dr-Dallas-TX-75287/27292030_zpid/,589000.0,Dallas,75287,Single Family,1997,"Forced air, Gas",Central,0,150,5,4.0,1.0,442,18,504321,3000,3,0.4,5,2.3,5,2.5,dallas-tx
825,2265,https://www.zillow.com/homedetails/6619-Warm-Breeze-Ln-Dallas-TX-75248/26874220_zpid/,419000.0,Dallas,75248,Single Family,1977,"Forced air, Gas",Central,0,185,4,2.0,1.0,229,16,381590,2400,7,0.2,7,0.8,5,1.7,dallas-tx
826,3058,https://www.zillow.com/homedetails/7707-Northaven-Rd-Dallas-TX-75230/26837982_zpid/,950000.0,Dallas,75230,Single Family,1957,"Forced air, Gas",Central,0,311,4,4.0,1.0,408,37,873362,5021,6,0.5,5,1.1,4,1.3,dallas-tx
827,5627,https://www.zillow.com/homedetails/9323-Rockbrook-Dr-Dallas-TX-75220/26759301_zpid/,2750000.0,Dallas,75220,Single Family,2006,"Forced air, Gas",Central,0,489,5,6.0,1.0,273,15,2219686,14211,9,1.1,3,1.4,3,1.3,dallas-tx
830,2407,https://www.zillow.com/homedetails/7637-La-Sobrina-Dr-Dallas-TX-75248/26874596_zpid/,449900.0,Dallas,75248,Single Family,1969,"Forced air, Gas",Central,0,187,4,3.0,1.0,191,4,443877,2451,9,0.1,7,0.9,7,1.4,dallas-tx
831,1725,https://www.zillow.com/homedetails/1914-Province-Ln-Dallas-TX-75228/26848007_zpid/,365000.0,Dallas,75228,Single Family,1957,"Forced air, Gas","Central, Other",0,212,3,2.0,1.0,141,10,328244,1950,7,1.0,4,0.7,4,0.2,dallas-tx
832,7374,https://www.zillow.com/homedetails/5555-Winston-Ct-Dallas-TX-75220/26759646_zpid/,3600000.0,Dallas,75220,Single Family,2000,"Forced air, Gas",Central,0,488,5,7.0,1.0,372,15,3966112,23092,6,0.7,5,1.8,4,1.7,dallas-tx
833,3373,https://www.zillow.com/homedetails/5622-Swiss-Ave-Dallas-TX-75214/26689042_zpid/,1195000.0,Dallas,75214,Single Family,1919,"Forced air, Gas",Central,0,354,4,3.0,1.0,357,34,1006438,5560,6,0.3,6,0.8,5,0.7,dallas-tx
834,1425,https://www.zillow.com/homedetails/8135-Hunnicut-Rd-Dallas-TX-75228/26830361_zpid/,284999.0,Dallas,75228,Single Family,1963,"Forced air, Gas",Central,0,200,3,2.0,1.0,261,14,191058,1550,2,0.1,4,1.8,4,2.4,dallas-tx
835,3893,https://www.zillow.com/homedetails/6301-Clear-Ridge-Dr-Dallas-TX-75248/26876104_zpid/,735000.0,Dallas,75248,Single Family,1980,"Forced air, Gas",Central,0,189,4,4.0,1.0,515,54,676541,4408,9,0.9,7,0.9,5,2.2,dallas-tx
836,1261,https://www.zillow.com/homedetails/8912-Covey-Ct-Dallas-TX-75238/26851296_zpid/,319900.0,Dallas,75238,Single Family,1961,"Forced air, Gas",Central,0,254,2,2.0,1.0,115,9,227013,1670,4,0.1,2,4.4,3,3.9,dallas-tx
837,1904,https://www.zillow.com/homedetails/6802-Clayton-Ave-Dallas-TX-75214/26701124_zpid/,659000.0,Dallas,75214,Single Family,1930,"Forced air, Gas",Central,0,346,3,2.0,4.0,2017,100,692477,3901,10,0.7,6,0.6,5,0.7,dallas-tx
838,2636,https://www.zillow.com/homedetails/7303-Hundley-Blvd-Dallas-TX-75231/26867672_zpid/,499999.0,Dallas,75231,Single Family,1981,"Forced air, Gas",Central,0,190,4,3.0,1.0,229,10,544587,3275,6,0.3,4,1.2,4,1.1,dallas-tx
839,2198,https://www.zillow.com/homedetails/6601-Fireflame-Dr-Dallas-TX-75248/26874206_zpid/,425000.0,Dallas,75248,Single Family,1977,"Forced air, Gas",Central,0,193,3,3.0,1.0,288,13,402437,2494,7,0.1,7,0.8,5,1.8,dallas-tx
840,4474,https://www.zillow.com/homedetails/6934-Tokalon-Dr-Dallas-TX-75214/26702180_zpid/,1895000.0,Dallas,75214,Single Family,1957,"Forced air, Gas",Central,0,424,4,5.0,15.0,7678,561,1861935,5488,10,0.5,6,1.0,5,1.1,dallas-tx
841,1216,https://www.zillow.com/homedetails/2823-Pine-St-Dallas-TX-75215/69667592_zpid/,150000.0,Dallas,75215,Single Family,2005,Forced air,Central,0,123,3,2.0,1.0,661,31,149939,1410,1,1.0,3,1.3,2,0.9,dallas-tx
842,1362,https://www.zillow.com/homedetails/10651-Lorwood-Dr-Dallas-TX-75238/26844010_zpid/,330000.0,Dallas,75238,Single Family,1955,"Forced air, Gas",Central,0,242,3,2.0,1.0,259,12,352606,1995,5,0.6,6,0.5,4,1.8,dallas-tx
843,4708,https://www.zillow.com/homedetails/4022-Davila-Dr-Dallas-TX-75220/26788348_zpid/,1574500.0,Dallas,75220,Single Family,2016,"Forced air, Gas",Central,0,334,4,4.0,2.0,792,61,1545627,7578,9,1.0,3,1.0,3,0.8,dallas-tx
844,1319,https://www.zillow.com/homedetails/915-S-Glasgow-Dr-Dallas-TX-75223/26685141_zpid/,250000.0,Dallas,75223,Single Family,1947,"Forced air, Gas",Wall,0,190,3,2.0,1.0,327,8,271697,1600,3,0.2,6,0.5,5,0.5,dallas-tx
845,2483,https://www.zillow.com/homedetails/6404-Risinghill-Dr-Dallas-TX-75248/26890755_zpid/,538800.0,Dallas,75248,Single Family,1977,"Forced air, Gas",Central,0,217,3,3.0,1.0,423,41,374320,2511,9,0.7,7,0.8,5,1.6,dallas-tx
846,2712,https://www.zillow.com/homedetails/12022-Bencrest-Pl-Dallas-TX-75244/26805599_zpid/,637500.0,Dallas,75244,Single Family,1964,"Forced air, Gas",Central,0,235,5,4.0,1.0,358,21,319789,2495,5,0.5,3,0.1,3,1.3,dallas-tx
847,3060,https://www.zillow.com/homedetails/10117-Mapleridge-Dr-Dallas-TX-75238/26864808_zpid/,799000.0,Dallas,75238,Single Family,1966,"Forced air, Gas",Central,0,261,4,3.0,1.0,445,44,681572,4069,4,0.2,6,0.3,4,1.0,dallas-tx
848,1362,https://www.zillow.com/homedetails/10302-Brockton-Dr-Dallas-TX-75217/26907572_zpid/,165000.0,Dallas,75217,Single Family,1983,Forced air,Central,0,121,3,2.0,15.0,6958,656,165001,1400,6,0.5,3,0.3,2,1.3,dallas-tx
850,1957,https://www.zillow.com/homedetails/7852-High-Oaks-Cir-Dallas-TX-75231/26867732_zpid/,425000.0,Dallas,75231,Single Family,1981,Forced air,Central,0,217,3,3.0,1.0,159,21,374252,2350,6,0.4,4,1.3,4,1.2,dallas-tx
851,3773,https://www.zillow.com/homedetails/10947-Wonderland-Trl-Dallas-TX-75229/26789359_zpid/,815000.0,Dallas,75229,Single Family,1964,"Forced air, Gas",Central,0,216,4,4.0,2.0,753,45,788461,4490,7,0.3,4,2.6,3,1.5,dallas-tx
852,1375,https://www.zillow.com/homedetails/6345-Latta-St-Dallas-TX-75227/26764383_zpid/,190000.0,Dallas,75227,Single Family,1948,"Forced air, Gas",Wall,0,138,3,2.0,1.0,128,0,147255,1350,5,0.5,4,2.9,2,1.6,dallas-tx
854,2569,https://www.zillow.com/homedetails/18724-Rembrandt-Ter-Dallas-TX-75287/54022720_zpid/,349900.0,Dallas,75287,Single Family,1984,"Forced air, Gas",Central,0,136,3,3.0,7.0,2418,206,350479,2400,2,0.7,3,0.9,5,2.6,dallas-tx
855,1342,https://www.zillow.com/homedetails/9781-Ash-Creek-Dr-Dallas-TX-75228/26847737_zpid/,300000.0,Dallas,75228,Single Family,1955,"Forced air, Gas",Central,0,224,3,2.0,8.0,2993,298,293898,1945,7,0.6,4,0.3,4,0.5,dallas-tx
856,1609,https://www.zillow.com/homedetails/5323-Merrimac-Ave-Dallas-TX-75206/26696340_zpid/,675000.0,Dallas,75206,Single Family,1926,"Forced air, Gas",Central,0,420,3,2.0,2.0,588,58,675002,3300,9,0.9,6,2.3,5,2.2,dallas-tx
857,1892,https://www.zillow.com/homedetails/6534-Winton-St-Dallas-TX-75214/26706130_zpid/,625000.0,Dallas,75214,Single Family,1951,"Forced air, Gas",Central,0,330,3,2.0,1.0,207,13,555978,2700,10,0.6,6,1.8,5,1.8,dallas-tx
858,3926,https://www.zillow.com/homedetails/7218-Van-Hook-Dr-Dallas-TX-75248/26890909_zpid/,675500.0,Dallas,75248,Single Family,1976,"Forced air, Gas",Central,0,172,4,3.0,5.0,1836,115,637951,3954,9,0.8,7,0.9,5,1.1,dallas-tx
859,1717,https://www.zillow.com/homedetails/1018-N-Edgefield-Ave-Dallas-TX-75208/26717403_zpid/,529000.0,Dallas,75208,Single Family,1937,"Forced air, Gas",Central,0,308,3,1.0,1.0,204,27,509510,2700,6,0.4,8,1.0,4,1.0,dallas-tx
860,1492,https://www.zillow.com/homedetails/2813-Dusk-Ln-Dallas-TX-75237/96530798_zpid/,192500.0,Dallas,75237,Single Family,2012,Forced air,Central,0,129,3,2.0,1.0,141,8,189571,1645,4,0.1,2,1.9,3,1.1,dallas-tx
861,2385,https://www.zillow.com/homedetails/10136-Rita-Rd-Dallas-TX-75243/26883024_zpid/,355000.0,Dallas,75243,Single Family,1978,"Forced air, Gas",Central,0,149,3,3.0,2.0,614,59,352285,2205,6,0.2,8,0.2,4,1.4,dallas-tx
862,2091,https://www.zillow.com/homedetails/1463-Barrel-Dr-Dallas-TX-75253/303983113_zpid/,246000.0,Dallas,75253,Single Family,2019,"Forced air, Gas",Central,0,118,4,3.0,1.0,357,33,225172,2205,6,0.2,8,0.2,4,1.4,dallas-tx
863,2613,https://www.zillow.com/homedetails/3230-Whirlaway-Rd-Dallas-TX-75229/26807912_zpid/,388900.0,Dallas,75229,Single Family,1961,"Forced air, Gas",Central,0,149,5,3.0,2.0,773,54,427344,2252,7,0.6,3,2.2,3,3.2,dallas-tx
864,2915,https://www.zillow.com/homedetails/5218-E-Side-Ave-Dallas-TX-75214/26682385_zpid/,265000.0,Dallas,75214,Multiple Occupancy,1915,"Forced air, Gas",Wall,0,0,7,6.0,1.0,327,9,265244,2100,3,0.9,6,0.8,5,0.7,dallas-tx
865,2333,https://www.zillow.com/homedetails/3407-Misty-Meadow-Dr-Dallas-TX-75287/55148058_zpid/,327000.0,Dallas,75287,Single Family,1995,"Forced air, Gas",Central,0,140,4,2.0,4.0,1574,51,324748,2000,3,0.1,5,2.1,5,2.1,dallas-tx
866,1220,https://www.zillow.com/homedetails/17490-Meandering-Way-APT-1906-Dallas-TX-75252/53081083_zpid/,239999.0,Dallas,75252,Condo,1983,"Forced air, Gas",Central,0,197,3,2.0,1.0,246,17,214662,1550,6,1.9,6,0.3,6,2.8,dallas-tx
867,3339,https://www.zillow.com/homedetails/4114-Park-Ln-Dallas-TX-75220/26788692_zpid/,927500.0,Dallas,75220,Single Family,2017,"Forced air, Gas",Central,0,278,5,5.0,1.0,251,22,917809,5042,9,0.5,3,0.6,3,0.5,dallas-tx
868,1756,https://www.zillow.com/homedetails/5715-Charlestown-Dr-Dallas-TX-75230/26828968_zpid/,649000.0,Dallas,75230,Single Family,1956,Other,Central,0,370,3,2.0,1.0,119,4,546822,3324,6,1.1,4,0.1,3,1.3,dallas-tx
869,1330,https://www.zillow.com/homedetails/513-S-Brighton-Ave-Dallas-TX-75208/26712180_zpid/,374900.0,Dallas,75208,Single Family,1920,"Forced air, Gas",Other,0,282,2,2.0,1.0,208,10,338683,1850,6,0.5,8,0.3,4,0.4,dallas-tx
870,2312,https://www.zillow.com/homedetails/6835-Woodland-Dr-Dallas-TX-75225/26754457_zpid/,629000.0,Dallas,75225,Single Family,1952,"Forced air, Gas",Central,0,272,4,3.0,1.0,342,17,619966,3663,8,0.7,5,0.8,4,0.6,dallas-tx
871,2300,https://www.zillow.com/homedetails/2710-Camel-Ct-Dallas-TX-75241/96517731_zpid/,245000.0,Dallas,75241,Single Family,2020,Forced air,Central,0,107,4,3.0,27.0,10718,340,244826,3663,8,0.7,5,0.8,4,0.6,dallas-tx
872,1342,https://www.zillow.com/homedetails/10714-Cotillion-Dr-Dallas-TX-75228/26842858_zpid/,234500.0,Dallas,75228,Single Family,1954,Forced air,Central,0,175,4,2.0,2.0,518,37,122028,1419,5,0.3,4,2.1,4,1.3,dallas-tx
873,1562,https://www.zillow.com/homedetails/5114-Lauderdale-St-Dallas-TX-75241/26821030_zpid/,189000.0,Dallas,75241,Single Family,1955,"Forced air, Gas",Wall,0,121,3,2.0,16.0,5121,669,189000,1315,2,0.5,3,0.5,2,2.7,dallas-tx
874,780,https://www.zillow.com/homedetails/3721-Aransas-St-Dallas-TX-75212/26834620_zpid/,160000.0,Dallas,75212,Single Family,1988,Forced air,Central,0,205,2,1.0,1.0,97,6,142772,1325,7,1.1,3,0.7,3,1.1,dallas-tx
875,1287,https://www.zillow.com/homedetails/4414-Cedar-Springs-Rd-APT-129-Dallas-TX-75219/67965578_zpid/,285000.0,Dallas,75219,Condo,2003,Forced air,Central,0,221,2,2.0,1.0,221,11,292532,1900,4,0.8,5,1.3,1,1.4,dallas-tx
876,960,https://www.zillow.com/homedetails/3050-S-Marsalis-Ave-Dallas-TX-75216/26721817_zpid/,140000.0,Dallas,75216,Single Family,1942,"Forced air, Gas",Wall,0,146,2,1.0,1.0,176,14,122984,1317,3,0.6,3,0.1,2,0.5,dallas-tx
877,5256,https://www.zillow.com/homedetails/4164-Boca-Bay-Dr-Dallas-TX-75244/26880334_zpid/,1459900.0,Dallas,75244,Single Family,2020,"Forced air, Gas",Central,0,278,5,6.0,447.0,8947,447,1442720,9626,5,0.2,3,0.6,3,0.6,dallas-tx
878,1147,https://www.zillow.com/homedetails/4605-Cedar-Springs-Rd-APT-301-Dallas-TX-75219/69677503_zpid/,289000.0,Dallas,75219,Condo,2005,Forced air,Central,0,252,2,2.0,3.0,701,63,274169,1800,7,0.8,5,1.0,1,1.6,dallas-tx
879,4049,https://www.zillow.com/homedetails/6966-Brookshire-Dr-Dallas-TX-75230/26753065_zpid/,975000.0,Dallas,75230,Single Family,1973,"Forced air, Gas",Central,0,241,4,4.0,7.0,3573,231,966220,4800,6,0.7,5,0.3,4,0.5,dallas-tx
880,2480,https://www.zillow.com/homedetails/10552-Royal-Club-Ln-Dallas-TX-75229/26808260_zpid/,440000.0,Dallas,75229,Single Family,1959,"Forced air, Gas",Central,0,177,4,2.0,5.0,1555,123,425288,2850,7,0.9,3,1.8,3,2.9,dallas-tx
881,2572,https://www.zillow.com/homedetails/6214-Llano-Ave-Dallas-TX-75214/26693948_zpid/,700000.0,Dallas,75214,Single Family,1948,"Forced air, Gas",Central,0,272,4,3.0,2.0,449,23,700001,3595,5,0.6,6,1.1,5,1.1,dallas-tx
882,1139,https://www.zillow.com/homedetails/1660-Bending-Oaks-Trl-Dallas-TX-75217/26818503_zpid/,150000.0,Dallas,75217,Single Family,1971,"Forced air, Gas",Central,0,132,3,2.0,2.0,766,46,154634,1340,4,0.3,3,0.6,2,0.6,dallas-tx
883,2243,https://www.zillow.com/homedetails/14914-Spring-Creek-Rd-Dallas-TX-75248/26871250_zpid/,399900.0,Dallas,75248,Single Family,1968,"Forced air, Gas",Central,0,178,4,3.0,2.0,546,20,380304,2101,10,0.4,7,0.6,7,0.6,dallas-tx
884,1106,https://www.zillow.com/homedetails/1817-Prairie-View-Dr-Dallas-TX-75235/26862129_zpid/,218500.0,Dallas,75235,Single Family,1950,Forced air,Central,0,198,3,2.0,2.0,470,15,153980,1352,7,1.4,5,1.2,1,3.5,dallas-tx
885,1177,https://www.zillow.com/homedetails/5355-Toro-Bravo-Dr-Dallas-TX-75236/248828209_zpid/,189900.0,Dallas,75236,Single Family,2004,Forced air,Central,0,161,3,2.0,14.0,6453,608,189901,1154,4,1.5,3,3.1,3,1.7,dallas-tx
887,3652,https://www.zillow.com/homedetails/1054-Shadyside-Ln-Dallas-TX-75223/122302418_zpid/,785000.0,Dallas,75223,Single Family,2013,"Forced air, Gas",Central,0,215,4,5.0,1.0,222,10,674789,4232,10,1.3,6,0.9,5,1.0,dallas-tx
888,3002,https://www.zillow.com/homedetails/10019-Chimney-Hill-Ln-Dallas-TX-75243/26888477_zpid/,409900.0,Dallas,75243,Single Family,1979,"Forced air, Gas",Central,0,137,4,4.0,2.0,446,32,381266,2440,3,0.1,4,1.4,4,1.8,dallas-tx
889,2080,https://www.zillow.com/homedetails/10542-Creekmere-Dr-Dallas-TX-75218/26743349_zpid/,549000.0,Dallas,75218,Single Family,1962,"Forced air, Gas",Central,0,264,3,3.0,2.0,451,37,531290,2351,7,0.6,5,0.6,4,1.8,dallas-tx
890,1900,https://www.zillow.com/homedetails/6625-Starkey-St-Dallas-TX-75232/96527061_zpid/,274500.0,Dallas,75232,Single Family,2020,Forced air,Central,0,144,3,3.0,44.0,4957,403,531290,2351,7,0.6,5,0.6,4,1.8,dallas-tx
891,1966,https://www.zillow.com/homedetails/1302-Cedar-Hill-Ave-Dallas-TX-75208/26728706_zpid/,600000.0,Dallas,75208,Single Family,1936,"Forced air, Gas",Other,0,305,2,1.0,1.0,426,24,467964,2675,6,1.1,8,1.5,4,1.7,dallas-tx
892,2134,https://www.zillow.com/homedetails/11832-Sunland-St-Dallas-TX-75218/26859219_zpid/,538000.0,Dallas,75218,Single Family,1966,"Forced air, Gas",Central,0,252,3,3.0,1.0,544,44,422898,2529,7,0.2,5,1.1,4,1.9,dallas-tx
893,2072,https://www.zillow.com/homedetails/3036-Latham-Dr-Dallas-TX-75229/26812951_zpid/,314000.0,Dallas,75229,Single Family,1959,"Forced air, Gas",Central,0,152,3,2.0,7.0,2541,191,178009,1850,7,0.5,3,1.9,3,3.1,dallas-tx
894,1092,https://www.zillow.com/homedetails/3018-Alaska-Ave-Dallas-TX-75216/26721650_zpid/,75000.0,Dallas,75216,Single Family,1920,Forced air,Central,0,69,3,2.0,4.0,1442,65,123639,1350,3,0.5,3,0.2,2,0.6,dallas-tx
895,14795,https://www.zillow.com/homedetails/6645-Northaven-Rd-Dallas-TX-75230/26851514_zpid/,6499000.0,Dallas,75230,Single Family,2007,"Forced air, Gas",Central,0,439,7,12.0,22.0,9176,392,5981533,36979,6,1.5,5,1.1,4,1.3,dallas-tx
897,1748,https://www.zillow.com/homedetails/5041-Linnet-Ln-Dallas-TX-75209/26732892_zpid/,530000.0,Dallas,75209,Single Family,1947,"Forced air, Gas",Central,0,303,3,2.0,2.0,552,51,530004,2403,5,0.4,3,2.9,3,2.7,dallas-tx
