sqft,url,price,locality,postalCode,Type,Year built,Heating,Cooling,Parking,Price/sqft,beds,baths,timeOnZillow,views,saves,zestimate,rentalZestimate,ele_rating,ele_dist,mid_rating,mid_dist,high_rating,high_dist,original_city
"1,800",https://www.zillow.com/homedetails/1085-Tasman-Dr-SPACE-564-Sunnyvale-CA-94089/243210777_zpid/,"$398,000",Sunnyvale,94089,Mobile / Manufactured,2015,Forced air,Central,0,0,4.0,2,7 days,947,31,"$329,971","$3,325/mo",6,2.4 mi,7,3.5 mi,7,2.5 mi,sunny-vale-ca
"2,149",https://www.zillow.com/homedetails/1015-Lupine-Dr-Sunnyvale-CA-94086/19549860_zpid/,"$2,148,000",Sunnyvale,94086,Single Family,1972,Forced air,Central,0,"$1,000",5.0,3,4 days,613,20,"$2,209,745","$4,950/mo",7,0.1 mi,7,0.8 mi,7,1.3 mi,sunny-vale-ca
"1,525",https://www.zillow.com/homedetails/901-Carson-Dr-Sunnyvale-CA-94086/19521172_zpid/,"$1,799,999",Sunnyvale,94086,Single Family,1956,"Forced air, Gas",None,0,"$1,180",3.0,2,3 days,353,14,"$1,818,776","$4,250/mo",4,0.4 mi,6,1.3 mi,9,2.6 mi,sunny-vale-ca
"3,009",https://www.zillow.com/homedetails/1641-Eagle-Dr-Sunnyvale-CA-94087/19615515_zpid/,"$2,988,000",Sunnyvale,94087,Single Family,1978,"Forced air, Gas",Central,0,$993,5.0,3,24 days,"3,692",103,"$3,035,959","$5,829/mo",9,0.3 mi,8,2 mi,8,1 mi,sunny-vale-ca
"1,826",https://www.zillow.com/homedetails/1088-Ed-Roth-Ter-Sunnyvale-CA-94086/244222822_zpid/,"$1,749,000",Sunnyvale,94086,Single Family,2017,Forced air,Central,0,$958,4.0,3,10 days,"1,153",23,"$1,805,419","$4,000/mo",6,1.3 mi,7,0.6 mi,7,1.2 mi,sunny-vale-ca
"2,072",https://www.zillow.com/homedetails/3836-Dunford-Way-Santa-Clara-CA-95051/19616664_zpid/,"$1,898,888",Santa Clara,95051,Single Family,1961,Forced air,Central,0,$916,6.0,3,15 days,873,21,"$1,988,835","$4,300/mo",8,0.1 mi,7,0.5 mi,7,1.6 mi,sunny-vale-ca
"1,860",https://www.zillow.com/homedetails/1225-Vienna-Dr-SPACE-626-Sunnyvale-CA-94089/153147288_zpid/,"$179,900",Sunnyvale,94089,Mobile / Manufactured,2001,"Forced air, Gas",Central,0,0,3.0,2,165 days,"3,115",123,"$179,773","$2,704/mo",6,2.6 mi,7,3.3 mi,7,2.4 mi,sunny-vale-ca
"1,086",https://www.zillow.com/homedetails/903-Sunrose-Ter-APT-111-Sunnyvale-CA-94086/19551453_zpid/,"$799,500",Sunnyvale,94086,Condo,1994,Heat pump,Central,0,$736,2.0,2,100 days,"1,956",59,"$796,857","$2,900/mo",6,0.6 mi,7,0.5 mi,7,1.8 mi,sunny-vale-ca
"2,739",https://www.zillow.com/homedetails/1228-Pome-Ave-Sunnyvale-CA-94087/19540615_zpid/,"$2,678,800",Sunnyvale,94087,Single Family,1989,"Forced air, Electric, Gas",None,0,$978,4.0,3,16 days,"1,485",29,"$2,746,225","$5,700/mo",9,1.1 mi,6,0.7 mi,9,1.1 mi,sunny-vale-ca
"1,612",https://www.zillow.com/homedetails/600-E-Weddell-Dr-17-Sunnyvale-CA-94089/153147013_zpid/,"$269,000",Sunnyvale,94089,Mobile / Manufactured,1998,No Data,No Data,0,0,3.0,2,67 days,"2,004",108,"$250,985","$3,068/mo",4,0.4 mi,3,0.7 mi,8,3.3 mi,sunny-vale-ca
"1,061",https://www.zillow.com/homedetails/250-Santa-Fe-Ter-APT-107-Sunnyvale-CA-94085/19544871_zpid/,"$839,900",Sunnyvale,94085,Condo,1995,"Other, Electric",Wall,0,$792,2.0,2,51 days,"1,560",42,"$841,770","$2,950/mo",4,0.8 mi,3,0.8 mi,8,2 mi,sunny-vale-ca
700,https://www.zillow.com/homedetails/147-Beemer-Ave-Sunnyvale-CA-94086/19543839_zpid/,"$1,000,000",Sunnyvale,94086,Single Family,1925,"Other, Electric",None,0,"$1,429",2.0,1,73 days,"3,049",17,"$1,000,006","$3,100/mo",4,0.5 mi,3,1 mi,8,1.7 mi,sunny-vale-ca
"2,719",https://www.zillow.com/homedetails/1005-E-Homestead-Rd-Sunnyvale-CA-94087/19617420_zpid/,"$3,049,000",Sunnyvale,94087,Vacant Land,1955,Other,None,0,0,0.33,0,2 days,188,3,"$2,571,079","$5,593/mo",8,0.4 mi,7,0.7 mi,7,2.1 mi,sunny-vale-ca
"1,629",https://www.zillow.com/homedetails/253-Honeylocust-Ter-Sunnyvale-CA-94086/69301580_zpid/,"$1,299,000",Sunnyvale,94086,Townhouse,2006,"Forced air, Gas",Central,0,$797,3.0,3,5 days,786,38,"$1,370,288","$3,800/mo",6,0.4 mi,6,2.3 mi,8,1.5 mi,sunny-vale-ca
"2,108",https://www.zillow.com/homedetails/548-Utica-Dr-Sunnyvale-CA-94087/19540043_zpid/,"$2,348,000",Sunnyvale,94087,Single Family,1967,Forced air,Central,0,"$1,114",4.0,3,17 days,"2,435",92,"$2,449,265","$4,973/mo",9,0.9 mi,6,1.2 mi,8,0.2 mi,sunny-vale-ca
"1,520",https://www.zillow.com/homedetails/125-N-Mary-Ave-SPACE-23-Sunnyvale-CA-94086/2077966098_zpid/,"$385,000",Sunnyvale,94086,Mobile / Manufactured,2009,Gas,Other,0,0,3.0,2,29 days,"1,581",46,"$392,232","$4,973/mo",9,0.9 mi,6,1.2 mi,8,0.2 mi,sunny-vale-ca
"1,609",https://www.zillow.com/homedetails/582-Manzanita-Ave-Sunnyvale-CA-94085/19542930_zpid/,"$1,498,000",Sunnyvale,94085,Single Family,1950,"Other, Gas",Central,0,$931,4.0,3,24 days,"2,710",81,"$1,586,852","$4,400/mo",4,0.2 mi,3,0.5 mi,8,2.4 mi,sunny-vale-ca
830,https://www.zillow.com/homedetails/1225-83-Vienna-Dr-Sunnyvale-CA-94089/2078133634_zpid/,"$35,000",Sunnyvale,94089,Mobile / Manufactured,1970,"Forced air, Gas",None,0,0,2.0,1,41 days,"2,102",48,"$46,293","$4,400/mo",4,0.2 mi,3,0.5 mi,8,2.4 mi,sunny-vale-ca
"1,780",https://www.zillow.com/homedetails/1225-Vienna-Dr-SPACE-322-Sunnyvale-CA-94089/2080704813_zpid/,"$225,000",Sunnyvale,94089,Mobile / Manufactured,2007,"Forced air, Gas",Central,0,0,4.0,2,208 days,"1,169",49,"$222,321","$4,400/mo",4,0.2 mi,3,0.5 mi,8,2.4 mi,sunny-vale-ca
"1,710",https://www.zillow.com/homedetails/1085-Tasman-Dr-SPACE-38-Sunnyvale-CA-94089/153148405_zpid/,"$339,000",Sunnyvale,94089,Mobile / Manufactured,1998,No Data,No Data,0,0,4.0,2,3 days,251,7,"$317,963","$3,000/mo",6,2.4 mi,7,3.5 mi,7,2.5 mi,sunny-vale-ca
"1,687",https://www.zillow.com/homedetails/915-Mockingbird-Ln-Sunnyvale-CA-94087/19536907_zpid/,"$1,998,000",Sunnyvale,94087,Single Family,1953,Forced air,Central,0,"$1,184",4.0,2,16 days,"1,405",51,"$2,055,147","$4,700/mo",9,0.3 mi,6,0.6 mi,9,1.9 mi,sunny-vale-ca
"1,635",https://www.zillow.com/homedetails/600-E-Weddell-Dr-105-Sunnyvale-CA-94089/2080124368_zpid/,"$349,000",Sunnyvale,94089,Mobile / Manufactured,2020,No Data,No Data,0,0,3.0,2,177 days,"2,538",78,"$345,510","$4,700/mo",9,0.3 mi,6,0.6 mi,9,1.9 mi,sunny-vale-ca
"1,858",https://www.zillow.com/homedetails/1085-Tasman-Dr-SPACE-654-Sunnyvale-CA-94089/153148529_zpid/,"$398,000",Sunnyvale,94089,Mobile / Manufactured,2001,"Forced air, Gas",Central,0,0,3.0,2,5 days,382,23,"$319,841","$3,000/mo",6,2.4 mi,7,3.5 mi,7,2.5 mi,sunny-vale-ca
"1,948",https://www.zillow.com/homedetails/870-Hollenbeck-Ave-Sunnyvale-CA-94087/19539426_zpid/,"$2,130,000",Sunnyvale,94087,Single Family,1967,"Forced air, Electric, Gas",Central,0,"$1,093",4.0,3,120 days,"1,600",28,"$2,103,627","$4,950/mo",9,0.2 mi,6,0.8 mi,8,0.8 mi,sunny-vale-ca
"2,345",https://www.zillow.com/homedetails/1479-Dartshire-Ct-Sunnyvale-CA-94087/19613945_zpid/,"$2,500,000",Sunnyvale,94087,Single Family,1980,"Forced air, Gas",Central,0,"$1,066",4.0,3,113 days,"1,532",51,"$2,459,153","$4,900/mo",9,0.8 mi,8,2.8 mi,8,1.2 mi,sunny-vale-ca
"1,108",https://www.zillow.com/homedetails/315-Meadowlake-Dr-Sunnyvale-CA-94089/19492927_zpid/,"$1,250,000",Sunnyvale,94089,Single Family,1957,"Forced air, Gas",Wall,0,"$1,128",3.0,2,153 days,"1,968",28,"$1,187,055","$3,690/mo",4,0.1 mi,3,1 mi,8,3.3 mi,sunny-vale-ca
"2,097",https://www.zillow.com/homedetails/1259-Rousseau-Dr-Sunnyvale-CA-94087/19547207_zpid/,"$2,199,000",Sunnyvale,94087,Single Family,1971,"Other, Gas",Central,0,"$1,049",4.0,3,63 days,"1,468",28,"$2,250,332","$4,950/mo",9,0.7 mi,8,2.5 mi,8,0.7 mi,sunny-vale-ca
"1,276",https://www.zillow.com/homedetails/715-W-Fremont-Ave-Sunnyvale-CA-94087/19540506_zpid/,"$1,268,000",Sunnyvale,94087,Townhouse,1972,"Forced air, Gas",Central,0,$994,3.0,2,60 days,"2,036",16,"$1,272,739","$3,500/mo",9,1.3 mi,6,0.9 mi,9,1.1 mi,sunny-vale-ca
"1,900",https://www.zillow.com/homedetails/1220-Vienna-Dr-SPACE-565-Sunnyvale-CA-94089/2090559666_zpid/,"$369,000",Sunnyvale,94089,Mobile / Manufactured,2014,"Forced air, Gas",Central,0,0,3.0,3,254 days,"1,451",96,"$364,782","$3,750/mo",6,2.4 mi,7,3.4 mi,7,2.4 mi,sunny-vale-ca
"1,251",https://www.zillow.com/homedetails/202-Peppermint-Tree-Ter-UNIT-2-Sunnyvale-CA-94086/89475155_zpid/,"$1,099,000",Sunnyvale,94086,Townhouse,2010,"Forced air, Gas",Central,0,$878,2.0,3,9 days,682,21,"$1,139,787","$3,500/mo",6,0.6 mi,7,1.5 mi,7,1.7 mi,sunny-vale-ca
"1,895",https://www.zillow.com/homedetails/989-Asilomar-Ter-APT-6-Sunnyvale-CA-94086/19521282_zpid/,"$1,399,000",Sunnyvale,94086,Townhouse,1991,"Forced air, Gas",Central,0,$738,3.0,2,17 days,"1,624",73,"$1,520,954","$4,300/mo",4,0.4 mi,6,1.5 mi,9,2.9 mi,sunny-vale-ca
"1,184",https://www.zillow.com/homedetails/1275-Picasso-Dr-Sunnyvale-CA-94087/19547445_zpid/,"$1,150,000",Sunnyvale,94087,Townhouse,1972,"Forced air, Gas",Central,0,$971,2.0,2,5 days,480,16,"$1,177,165","$3,350/mo",9,0.6 mi,8,2.3 mi,8,0.6 mi,sunny-vale-ca
940,https://www.zillow.com/homedetails/416-N-Bayview-Ave-Sunnyvale-CA-94085/19543325_zpid/,"$1,250,000",Sunnyvale,94085,Single Family,1910,None,None,0,"$1,330",3.0,2,32 days,"2,105",34,"$1,329,478","$3,500/mo",4,0.2 mi,3,0.6 mi,8,2.1 mi,sunny-vale-ca
"1,003",https://www.zillow.com/homedetails/899-Shirley-Ave-Sunnyvale-CA-94086/19521734_zpid/,"$1,088,000",Sunnyvale,94086,Single Family,1950,None,None,0,"$1,085",3.0,1,92 days,"2,019",32,"$1,129,188","$3,320/mo",4,0.6 mi,6,1.7 mi,9,3.1 mi,sunny-vale-ca
"1,348",https://www.zillow.com/homedetails/1058-Grape-Ave-Sunnyvale-CA-94087/19537936_zpid/,"$1,858,000",Sunnyvale,94087,Single Family,1953,Forced air,Wall,0,"$1,378",3.0,2,24 days,"2,407",75,"$1,918,997","$3,700/mo",9,0.3 mi,6,0.2 mi,9,1.6 mi,sunny-vale-ca
"1,856",https://www.zillow.com/homedetails/683-San-Patricio-Ave-Sunnyvale-CA-94085/19544659_zpid/,"$1,598,000",Sunnyvale,94085,Single Family,1955,"Forced air, Gas",Central,0,$861,5.0,3,42 days,"1,447",40,"$1,642,774","$4,500/mo",4,0.1 mi,3,0.8 mi,8,2.8 mi,sunny-vale-ca
"1,360",https://www.zillow.com/homedetails/536-Hawthorn-Ave-Sunnyvale-CA-94086/19545719_zpid/,"$1,845,000",Sunnyvale,94086,Single Family,1967,"Baseboard, Gas",None,0,"$1,357",3.0,2,18 days,"1,115",28,"$1,659,830","$2,850/mo",6,0.3 mi,6,2.1 mi,8,1.3 mi,sunny-vale-ca
"1,593",https://www.zillow.com/homedetails/1225-Vienna-Dr-SPACE-267-Sunnyvale-CA-94089/243209734_zpid/,"$225,000",Sunnyvale,94089,Mobile / Manufactured,2004,Gas,Central,0,0,3.0,2,13 days,719,23,"$236,482","$3,330/mo",4,0.3 mi,3,1 mi,8,3.5 mi,sunny-vale-ca
"1,564",https://www.zillow.com/homedetails/755-Seneca-Ter-Sunnyvale-CA-94087/69301498_zpid/,"$1,438,000",Sunnyvale,94087,Townhouse,2006,Forced air,Central,0,$919,3.0,4,10 days,986,37,"$1,473,177","$4,250/mo",9,0.3 mi,6,1 mi,8,0.9 mi,sunny-vale-ca
"2,014",https://www.zillow.com/homedetails/895-De-Guigne-Dr-UNIT-2-Sunnyvale-CA-94085/300480806_zpid/,"$1,578,000",Sunnyvale,94085,Townhouse,2018,"Forced air, Gas",Central,0,$784,4.0,4,8 days,600,13,"$1,619,473","$3,500/mo",4,0.4 mi,3,0.9 mi,8,2.6 mi,sunny-vale-ca
"1,374",https://www.zillow.com/homedetails/1225-Blackberry-Ter-Sunnyvale-CA-94087/19541304_zpid/,"$1,375,000",Sunnyvale,94087,Townhouse,1973,Forced air,Central,0,"$1,001",3.0,2,8 days,672,20,"$1,414,150","$3,848/mo",9,0.8 mi,6,0.6 mi,9,1.3 mi,sunny-vale-ca
"1,473",https://www.zillow.com/homedetails/623-E-Evelyn-Ave-Sunnyvale-CA-94086/2077691413_zpid/,"$1,399,000",Sunnyvale,94086,Townhouse,2020,"Forced air, Gas",No Data,0,$950,3.0,4,5 days,439,20,"$1,414,150","$3,848/mo",9,0.8 mi,6,0.6 mi,9,1.3 mi,sunny-vale-ca
"2,009",https://www.zillow.com/homedetails/1225-Vienna-Dr-SPACE-75-Sunnyvale-CA-94089/166729621_zpid/,"$249,000",Sunnyvale,94089,Mobile / Manufactured,2014,"Forced air, Gas","Central, Other",0,0,3.0,2,164 days,"1,084",69,"$245,173","$2,750/mo",6,2.6 mi,7,3.3 mi,7,2.4 mi,sunny-vale-ca
"2,106",https://www.zillow.com/homedetails/1085-Tasman-Dr-SPACE-260-Sunnyvale-CA-94089/153148563_zpid/,"$399,900",Sunnyvale,94089,Mobile / Manufactured,2003,Forced air,Central,0,0,3.0,2,4 days,307,9,"$409,346","$3,000/mo",6,2.4 mi,7,3.5 mi,7,2.5 mi,sunny-vale-ca
"1,488",https://www.zillow.com/homedetails/1050-Borregas-Ave-SPACE-180-Sunnyvale-CA-94089/2078740939_zpid/,"$169,000",Sunnyvale,94089,Mobile / Manufactured,1976,"Forced air, Gas",Central,0,0,2.0,2,85 days,511,19,"$192,500","$3,000/mo",6,2.4 mi,7,3.5 mi,7,2.5 mi,sunny-vale-ca
"1,462",https://www.zillow.com/homedetails/1111-Morse-Ave-SPACE-14-Sunnyvale-CA-94089/153145734_zpid/,"$219,000",Sunnyvale,94089,Mobile / Manufactured,1975,No Data,No Data,0,0,2.0,2,5 days,294,12,"$271,277","$3,150/mo",4,1 mi,3,0.6 mi,8,3.3 mi,sunny-vale-ca
"1,600",https://www.zillow.com/homedetails/574-Leyte-Ter-Sunnyvale-CA-94089/64445596_zpid/,"$1,349,000",Sunnyvale,94089,Townhouse,2004,"Forced air, Gas",Central,0,$843,3.0,3,10 days,647,27,"$1,394,023","$3,950/mo",4,0.6 mi,3,0.7 mi,8,3.3 mi,sunny-vale-ca
"1,833",https://www.zillow.com/homedetails/1268-Brookings-Ln-Sunnyvale-CA-94087/19622939_zpid/,"$1,998,000",Sunnyvale,94087,Single Family,1977,Forced air,None,0,"$1,090",3.0,2,24 days,"1,508",34,"$2,125,371","$4,711/mo",9,0.6 mi,8,0.6 mi,9,1 mi,sunny-vale-ca
"2,142",https://www.zillow.com/homedetails/135-Carson-Ct-Sunnyvale-CA-94086/19520015_zpid/,"$1,825,000",Sunnyvale,94086,Single Family,1979,"Forced air, Gas",None,0,$852,3.0,3,43 days,"1,307",37,"$1,869,772","$4,950/mo",4,0.1 mi,6,1.3 mi,9,2.7 mi,sunny-vale-ca
"1,881",https://www.zillow.com/homedetails/554-Cypress-Ave-Sunnyvale-CA-94085/19542032_zpid/,"$1,749,000",Sunnyvale,94085,Single Family,1952,Forced air,Wall,0,$930,4.0,3,91 days,"1,234",27,"$1,750,259","$4,500/mo",4,0.5 mi,3,0.3 mi,8,2.4 mi,sunny-vale-ca
"1,566",https://www.zillow.com/homedetails/1225-Vienna-Dr-SPC-38-Sunnyvale-CA-94089/2097777467_zpid/,"$210,000",Sunnyvale,94089,Mobile / Manufactured,2005,"Forced air, Gas",Central,0,0,3.0,2,478 days,851,49,"$1,750,259","$4,500/mo",4,0.5 mi,3,0.3 mi,8,2.4 mi,sunny-vale-ca
"1,620",https://www.zillow.com/homedetails/1225-Vienna-Dr-SPACE-116-Sunnyvale-CA-94089/153147446_zpid/,"$185,000",Sunnyvale,94089,Mobile / Manufactured,2004,"Forced air, Gas",Central,0,0,3.0,2,164 days,"1,179",52,"$184,886","$3,000/mo",6,2.6 mi,7,3.3 mi,7,2.4 mi,sunny-vale-ca
"1,937",https://www.zillow.com/homedetails/830-Tamarack-Ln-Sunnyvale-CA-94086/19549588_zpid/,"$2,199,000",Sunnyvale,94086,Single Family,2020,Forced air,Central,0,"$1,135",4.0,3,114 days,"1,099",27,"$2,184,221","$3,800/mo",7,0.5 mi,7,0.9 mi,7,0.9 mi,sunny-vale-ca
"1,148",https://www.zillow.com/homedetails/281-E-Eaglewood-Ave-Sunnyvale-CA-94085/19542758_zpid/,"$1,300,000",Sunnyvale,94085,Single Family,1954,Other,None,0,"$1,132",3.0,2,30 days,"1,620",15,"$1,431,286","$3,875/mo",4,0.3 mi,3,0.3 mi,8,2.5 mi,sunny-vale-ca
"1,593",https://www.zillow.com/homedetails/1225-Vienna-Dr-SPACE-86-Sunnyvale-CA-94089/153147253_zpid/,"$159,980",Sunnyvale,94089,Mobile / Manufactured,1994,"Forced air, Gas",Central,0,0,3.0,2,126 days,"1,618",70,"$257,514","$3,000/mo",6,2.6 mi,7,3.3 mi,7,2.4 mi,sunny-vale-ca
"1,630",https://www.zillow.com/homedetails/1225-Vienna-Dr-SPACE-666-Sunnyvale-CA-94089/2078135568_zpid/,"$250,000",Sunnyvale,94089,Mobile / Manufactured,2017,"Forced air, Gas",Central,0,0,3.0,2,42 days,891,84,"$252,601","$3,000/mo",6,2.6 mi,7,3.3 mi,7,2.4 mi,sunny-vale-ca
867,https://www.zillow.com/homedetails/615-Arcadia-Ter-UNIT-102-Sunnyvale-CA-94085/19545162_zpid/,"$729,000",Sunnyvale,94085,Condo,1996,Other,Central,0,$841,1.0,1,19 days,"1,130",51,"$738,978","$2,500/mo",4,0.2 mi,3,0.4 mi,8,2.8 mi,sunny-vale-ca
"1,464",https://www.zillow.com/homedetails/1225-Vienna-Dr-SPACE-289-Sunnyvale-CA-94089/153147368_zpid/,"$114,000",Sunnyvale,94089,Mobile / Manufactured,1972,"Forced air, Gas",None,0,0,2.0,2,23 days,"1,147",19,"$235,800","$3,000/mo",6,2.6 mi,7,3.3 mi,7,2.4 mi,sunny-vale-ca
"1,512",https://www.zillow.com/homedetails/1225-Vienna-Dr-SPC-92-Sunnyvale-CA-94089/2087068129_zpid/,"$249,900",Sunnyvale,94089,Mobile / Manufactured,2018,"Forced air, Gas",Central,0,0,3.0,2,478 days,822,54,"$277,710","$3,608/mo",4,0.2 mi,3,1.2 mi,8,3.6 mi,sunny-vale-ca
"1,566",https://www.zillow.com/homedetails/1225-Vienna-Dr-SPACE-103-Sunnyvale-CA-94089/2079592021_zpid/,"$185,000",Sunnyvale,94089,Mobile / Manufactured,1997,"Forced air, Gas",Central,0,0,3.0,2,141 days,937,51,"$183,782","$3,608/mo",4,0.2 mi,3,1.2 mi,8,3.6 mi,sunny-vale-ca
"1,663",https://www.zillow.com/homedetails/1103-Munich-Ter-Sunnyvale-CA-94089/2077809195_zpid/,"$1,295,000",Sunnyvale,94089,Townhouse,2004,Forced air,Central,0,$779,3.0,3,15 days,"1,081",36,"$183,782","$3,608/mo",4,0.2 mi,3,1.2 mi,8,3.6 mi,sunny-vale-ca
"1,553",https://www.zillow.com/homedetails/972-Asilomar-Ter-APT-5-Sunnyvale-CA-94086/19522065_zpid/,"$1,100,000",Sunnyvale,94086,Townhouse,1991,Forced air,Central,0,$708,2.0,3,57 days,"1,555",37,"$1,107,638","$3,800/mo",4,0.5 mi,6,1.5 mi,9,2.9 mi,sunny-vale-ca
"1,013",https://www.zillow.com/homedetails/400-Ortega-Ave-APT-118-Mountain-View-CA-94040/19509919_zpid/,"$949,800",Mountain View,94040,Condo,1975,"Forced air, Gas",None,0,$938,2,2,9 days,726,26,"$963,993","$3,200/mo",8,1 mi,8,0.7 mi,9,0.9 mi,mountain-view-ca
"1,169",https://www.zillow.com/homedetails/1943-Mount-Vernon-Ct-APT-108-Mountain-View-CA-94040/19514019_zpid/,"$849,000",Mountain View,94040,Condo,1977,"Baseboard, Electric",Wall,0,$726,2,2,86 days,"2,371",53,"$849,304","$3,300/mo",5,0.2 mi,7,1.1 mi,9,1 mi,mountain-view-ca
"1,734",https://www.zillow.com/community/waverly/2077637567_zpid/,"$1,434,900+",Mountain View,94043,Single Family,No Data,No Data,No Data,0,$828,4,3,80,3,53,"$849,304","$3,300/mo",5,0.2 mi,7,1.1 mi,9,1 mi,mountain-view-ca
"2,862",https://www.zillow.com/homedetails/646-Ehrhorn-Ave-Mountain-View-CA-94041/19514994_zpid/,"$3,695,000",Mountain View,94041,Single Family,2020,"None, Forced air",Central,0,"$1,291",4,3,16 days,"1,208",49,"$3,779,170","$3,850/mo",8,0.4 mi,7,0.5 mi,9,1.8 mi,mountain-view-ca
"1,931",https://www.zillow.com/community/waverly/2077637568_zpid/,"$1,575,900+",Mountain View,94043,Single Family,No Data,No Data,No Data,0,$816,4,3,54,19,49,"$3,779,170","$3,850/mo",8,0.4 mi,7,0.5 mi,9,1.8 mi,mountain-view-ca
"2,064",https://www.zillow.com/homedetails/281-Vincent-Dr-Mountain-View-CA-94041/19515730_zpid/,"$2,498,000",Mountain View,94041,Single Family,1947,"Forced air, Gas",Central,0,"$1,210",4,3,115 days,"1,492",29,"$2,670,110","$5,400/mo",8,0.2 mi,7,0.7 mi,9,1.8 mi,mountain-view-ca
"3,194",https://www.zillow.com/homedetails/2001-Sunnyview-Ln-Mountain-View-CA-94040/69222588_zpid/,"$3,500,000",Mountain View,94040,Single Family,2006,"Forced air, Gas",Central,0,"$1,096",4,3,17 days,"1,308",36,"$3,543,353","$7,414/mo",9,0.1 mi,7,0.9 mi,9,1 mi,mountain-view-ca
752,https://www.zillow.com/homedetails/500-W-Middlefield-Rd-APT-6-Mountain-View-CA-94043/19516555_zpid/,"$689,000",Mountain View,94043,Townhouse,1971,"Other, Electric",None,0,$916,1,1,55 days,"1,582",41,"$693,671","$2,495/mo",8,0.8 mi,6,1 mi,9,2.6 mi,mountain-view-ca
"1,402",https://www.zillow.com/homedetails/220-Velarde-St-Mountain-View-CA-94041/19515795_zpid/,"$2,198,800",Mountain View,94041,Single Family,1940,"None, Forced air, Radiant",Central,0,"$1,568",3,3,71 days,"1,882",50,"$2,388,022","$3,600/mo",8,0.1 mi,7,0.8 mi,9,1.9 mi,mountain-view-ca
"1,128",https://www.zillow.com/homedetails/532-Tyrella-Ave-APT-49-Mountain-View-CA-94043/19516956_zpid/,"$998,000",Mountain View,94043,Townhouse,1971,"Forced air, Gas",None,0,$885,3,2,29 days,"2,206",66,"$1,022,752","$3,600/mo",7,1.3 mi,6,1.4 mi,9,2.9 mi,mountain-view-ca
968,https://www.zillow.com/homedetails/1940-Silverwood-Ave-Mountain-View-CA-94043/19512289_zpid/,"$948,000",Mountain View,94043,Condo,1974,Gas,None,0,$979,2,2,21 days,866,25,"$962,044","$3,300/mo",7,0.5 mi,6,0.7 mi,9,1.5 mi,mountain-view-ca
"1,414",https://www.zillow.com/homedetails/928-Wright-Ave-APT-1101-Mountain-View-CA-94043/19513651_zpid/,"$1,299,000",Mountain View,94043,Condo,1980,Radiant,None,0,$919,3,2,10 days,626,18,"$1,342,759","$3,600/mo",7,0.5 mi,6,0.9 mi,9,2.6 mi,mountain-view-ca
"1,824",https://www.zillow.com/homedetails/1587-Morgan-St-Mountain-View-CA-94043/19513061_zpid/,"$1,799,000",Mountain View,94043,Single Family,1976,"Forced air, Gas",None,0,$986,6,3,9 days,"1,236",40,"$1,808,471","$4,500/mo",6,1.1 mi,6,0.3 mi,9,2.4 mi,mountain-view-ca
"2,520",https://www.zillow.com/homedetails/262-S-Shoreline-Blvd-Mountain-View-CA-94041/19513842_zpid/,"$2,355,000",Mountain View,94041,Single Family,1905,"Forced air, Gas",None,0,$935,3,3,49 days,"1,641",24,"$2,476,194","$2,955/mo",8,1 mi,7,0.8 mi,9,1.7 mi,mountain-view-ca
"1,959",https://www.zillow.com/homedetails/1552-Gretel-Ln-Mountain-View-CA-94040/19533171_zpid/,"$2,400,000",Mountain View,94040,Single Family,1955,"Forced air, Gas",Central,0,"$1,225",4,3,56 days,"1,896",27,"$2,453,333","$5,070/mo",8,0.3 mi,7,0.6 mi,9,1.3 mi,mountain-view-ca
"1,440",https://www.zillow.com/homedetails/151-Irene-Ct-Mountain-View-CA-94043/19518713_zpid/,"$1,425,000",Mountain View,94043,Townhouse,2000,"Forced air, Gas",Central,0,$990,3,3,43 days,"1,729",44,"$1,476,971","$4,300/mo",8,0.8 mi,6,2 mi,9,2 mi,mountain-view-ca
"4,522",https://www.zillow.com/homedetails/114-16-Kittoe-Dr-Mountain-View-CA-94043/2077721946_zpid/,"$3,980,000",Mountain View,94043,Multiple Occupancy,2020,"Forced air, Gas","Central, Wall",0,0,Studio,--,8 days,464,15,"$4,110,277","$4,300/mo",8,0.8 mi,6,2 mi,9,2 mi,mountain-view-ca
968,https://www.zillow.com/homedetails/2506-W-Middlefield-Rd-Mountain-View-CA-94043/19510065_zpid/,"$949,000",Mountain View,94043,Townhouse,1976,"Stove, Gas",None,0,$980,2,2,79 days,"1,854",88,"$949,007","$3,300/mo",6,0.3 mi,6,0.9 mi,9,1.8 mi,mountain-view-ca
769,https://www.zillow.com/homedetails/2255-Showers-Dr-APT-111-Mountain-View-CA-94040/19510819_zpid/,"$720,000",Mountain View,94040,Condo,1999,"Forced air, Electric",Central,0,$936,1,1,45 days,"1,696",15,"$720,006","$2,471/mo",9,2.2 mi,8,0.9 mi,9,1.4 mi,mountain-view-ca
"2,002",https://www.zillow.com/homedetails/234-Evandale-Ave-Mountain-View-CA-94043/300482315_zpid/,"$1,948,000",Mountain View,94043,Single Family,2020,Forced air,Central,0,$973,4,3,65 days,"1,213",34,"$1,947,756","$3,650/mo",9,2.1 mi,6,1.7 mi,9,2.9 mi,mountain-view-ca
